AssociatedGeneName	EnsemblGeneID	h2.CrossTissue	se.CrossTissue	h2.AdiposeSubcutaneous	se.AdiposeSubcutaneous	h2.ArteryTibial	se.ArteryTibial	h2.HeartLeftVentricle	se.HeartLeftVentricle	h2.Lung	se.Lung	h2.MuscleSkeletal	se.MuscleSkeletal	h2.NerveTibial	se.NerveTibial	h2.SkinSunExposedLowerleg	se.SkinSunExposedLowerleg	h2.Thyroid	se.Thyroid	h2.WholeBlood	se.WholeBlood
HAS2	ENSG00000170961.6	0.034508	0.032558	0.009684	0.039698	1e-06	0.04465	1e-06	0.06742	1e-06	0.043348	0.074175	0.057119	0.233508	0.086059	0.003918	0.038938	0.11775	0.069204	1e-06	0.038042
EIF4G2	ENSG00000110321.11	1e-06	0.035391	1e-06	0.053359	1e-06	0.063568	1e-06	0.086684	1e-06	0.066626	1e-06	0.036938	1e-06	0.062006	1e-06	0.04535	1e-06	0.053678	1e-06	0.056722
PCDHGA4	ENSG00000262576.1	0.021814	0.028562	0.005945	0.031683	1e-06	0.043622	1e-06	0.070986	1e-06	0.036978	1e-06	0.037614	1e-06	0.042315	1e-06	0.038555	1e-06	0.04674	1e-06	0.043427
ZSCAN31	ENSG00000235109.3	0.050603	0.032018	0.0404	0.057053	1e-06	0.050471	0.022426	0.072154	1e-06	0.052195	1e-06	0.040251	0.113815	0.087352	1e-06	0.050862	1e-06	0.058845	1e-06	0.050187
USP8	ENSG00000138592.9	0.080038	0.040431	0.065459	0.054989	0.098301	0.057502	1e-06	0.063376	0.071437	0.055349	0.036705	0.036858	0.050105	0.057065	1e-06	0.036389	0.046775	0.043069	0.033591	0.033987
N4BP2L1	ENSG00000139597.12	1e-06	0.031327	0.008857	0.049098	0.086235	0.063427	1e-06	0.086676	1e-06	0.045079	1e-06	0.043168	1e-06	0.054293	0.114927	0.066392	0.004112	0.044447	1e-06	0.042855
CHCHD7	ENSG00000170791.13	1e-06	0.028215	1e-06	0.046262	1e-06	0.050453	1e-06	0.055413	1e-06	0.057371	0.014551	0.030092	1e-06	0.050926	1e-06	0.052844	1e-06	0.050595	1e-06	0.03801
EIF2S1	ENSG00000134001.8	0.042064	0.036675	1e-06	0.040828	1e-06	0.045601	1e-06	0.065516	0.001547	0.041239	1e-06	0.040806	1e-06	0.058231	0.054096	0.049486	0.017349	0.039285	1e-06	0.050494
GAL3ST4	ENSG00000197093.6	1e-06	0.017666	0.055922	0.048894	1e-06	0.026719	1e-06	0.055137	0.063296	0.051904	0.089607	0.0555	0.024105	0.051049	0.068473	0.053756	1e-06	0.039705	0.039025	0.03984
PCDHB3	ENSG00000113205.2	0.134255	0.052574	0.118873	0.065195	0.157169	0.068619	0.023923	0.063787	1e-06	0.038643	0.004069	0.023885	0.085676	0.064322	1e-06	0.031459	0.091513	0.059564	1e-06	0.038709
EDEM2	ENSG00000088298.7	0.023893	0.022091	1e-06	0.028702	1e-06	0.03181	0.005175	0.042586	0.029958	0.033976	0.018084	0.030111	1e-06	0.045364	1e-06	0.019953	0.005235	0.021664	1e-06	0.020187
DOLPP1	ENSG00000167130.13	1e-06	0.020794	1e-06	0.036688	0.024488	0.041793	1e-06	0.072329	0.01305	0.034501	0.012914	0.032081	0.145655	0.077613	0.017896	0.040463	1e-06	0.043172	0.011182	0.028459
SH3RF2	ENSG00000156463.13	0.044692	0.032288	1e-06	0.038323	0.057974	0.055393	0.146522	0.091443	0.001863	0.034262	0.038315	0.038221	1e-06	0.031408	0.027395	0.034829	0.016813	0.039186	0.031037	0.040295
AC019206.1	ENSG00000268328.1	1e-06	0.01757	0.013698	0.033648	1e-06	0.042057	1e-06	0.058263	1e-06	0.04258	0.003558	0.023213	1e-06	0.038735	0.007089	0.027492	1e-06	0.048814	1e-06	0.030174
PPIH	ENSG00000171960.6	1e-06	0.019264	1e-06	0.032706	1e-06	0.030753	0.004625	0.043256	1e-06	0.03568	1e-06	0.025429	0.050037	0.049965	1e-06	0.04622	1e-06	0.038115	0.013954	0.027199
GGA3	ENSG00000125447.12	0.164122	0.054571	0.131821	0.066304	0.118356	0.069043	0.116351	0.082591	0.072678	0.058215	1e-06	0.032775	0.078207	0.063272	1e-06	0.039531	0.053363	0.054685	1e-06	0.04026
FAM211A	ENSG00000181350.7	0.00575	0.01731	1e-06	0.037375	1e-06	0.048273	0.052779	0.066003	0.079356	0.057822	0.008244	0.028392	0.004134	0.036739	1e-06	0.041972	1e-06	0.031787	1e-06	0.046659
HYAL3	ENSG00000186792.11	0.536396	0.072968	0.165396	0.077688	0.182684	0.08818	0.361484	0.120513	0.366584	0.099289	0.108304	0.061092	0.195241	0.093648	0.014948	0.021371	0.348963	0.09587	0.236695	0.083568
SRR	ENSG00000167720.8	0.037936	0.025809	1e-06	0.040552	1e-06	0.049211	1e-06	0.053976	1e-06	0.043672	1e-06	0.027874	1e-06	0.0362	0.010154	0.033211	1e-06	0.035993	1e-06	0.046077
IHH	ENSG00000163501.5	0.017631	0.028085	1e-06	0.037036	0.021978	0.042018	1e-06	0.05911	0.099894	0.067305	1e-06	0.037244	0.01121	0.038621	1e-06	0.032108	1e-06	0.048712	0.016187	0.035456
POPDC2	ENSG00000121577.9	0.199086	0.055983	0.081209	0.058449	1e-06	0.038149	0.154176	0.081485	0.154652	0.06831	0.058777	0.044016	0.221751	0.079941	0.011511	0.036055	0.347648	0.077103	0.112305	0.057059
THNSL1	ENSG00000185875.8	0.1284	0.053788	0.017323	0.05229	0.075191	0.069696	0.110167	0.093191	1e-06	0.049084	1e-06	0.031456	0.09712	0.076552	1e-06	0.044317	0.123856	0.071525	1e-06	0.037621
DMGDH	ENSG00000132837.10	1e-06	0.018091	1e-06	0.032156	1e-06	0.028584	0.024079	0.039767	0.03808	0.036084	1e-06	0.016201	1e-06	0.023135	1e-06	0.022556	0.005143	0.027556	1e-06	0.027916
PRCP	ENSG00000137509.6	1e-06	0.024007	0.001233	0.043242	1e-06	0.049	1e-06	0.059884	0.028772	0.055607	0.033544	0.04934	1e-06	0.066465	1e-06	0.050302	1e-06	0.049948	0.008796	0.038054
MTCH1	ENSG00000137409.14	0.108572	0.051885	1e-06	0.049555	1e-06	0.064269	0.135358	0.106121	1e-06	0.046386	1e-06	0.047193	1e-06	0.059048	1e-06	0.052616	0.076911	0.067518	1e-06	0.041749
TIMM17A	ENSG00000134375.6	0.013299	0.028938	1e-06	0.055907	0.197996	0.088266	0.186309	0.11643	0.046813	0.063688	1e-06	0.036692	1e-06	0.050953	0.155363	0.078749	0.176654	0.084606	1e-06	0.058952
LRRC69	ENSG00000214954.4	0.047158	0.038969	1e-06	0.044013	0.032926	0.051676	0.090009	0.082386	1e-06	0.068337	1e-06	0.042956	1e-06	0.061287	1e-06	0.047645	0.019337	0.043793	1e-06	0.041645
SH3BP5L	ENSG00000175137.9	0.060976	0.035031	1e-06	0.035583	1e-06	0.05175	0.058821	0.076832	1e-06	0.038009	1e-06	0.022357	1e-06	0.037711	1e-06	0.034207	1e-06	0.049106	1e-06	0.049933
VTCN1	ENSG00000134258.12	1e-06	0.016881	1e-06	0.047889	1e-06	0.030898	1e-06	0.049052	1e-06	0.034103	0.059274	0.052228	1e-06	0.041596	1e-06	0.034283	1e-06	0.024976	1e-06	0.024419
EDAR	ENSG00000135960.5	0.02483	0.030639	1e-06	0.028144	1e-06	0.029445	0.082651	0.07502	1e-06	0.040738	1e-06	0.030131	0.006497	0.040364	0.022155	0.035397	1e-06	0.033058	0.037917	0.042169
B4GALT7	ENSG00000027847.9	1e-06	0.032281	0.017513	0.051124	0.015428	0.054958	1e-06	0.080291	1e-06	0.059877	1e-06	0.041901	1e-06	0.075332	1e-06	0.054506	0.053186	0.059836	1e-06	0.048645
OTUB1	ENSG00000167770.7	0.04869	0.03388	0.161293	0.076984	1e-06	0.03296	1e-06	0.065701	0.051527	0.0562	0.122311	0.058471	0.096169	0.071422	1e-06	0.035257	1e-06	0.047219	1e-06	0.031403
SNX21	ENSG00000124104.14	0.017457	0.033219	0.129395	0.083011	0.021701	0.060885	1e-06	0.088008	1e-06	0.068895	1e-06	0.049892	1e-06	0.067731	1e-06	0.060647	1e-06	0.063528	1e-06	0.049677
DDX50	ENSG00000107625.8	0.038806	0.039722	1e-06	0.039556	1e-06	0.047289	1e-06	0.079955	1e-06	0.060838	1e-06	0.034136	0.083974	0.067078	0.030738	0.046381	0.040195	0.063604	8e-05	0.033204
CYB5B	ENSG00000103018.12	0.090593	0.042142	0.084404	0.055209	0.011363	0.032697	1e-06	0.053043	0.10251	0.072014	1e-06	0.027795	0.126138	0.075354	0.114527	0.066701	0.059628	0.050358	1e-06	0.023511
CA1	ENSG00000133742.9	0.006888	0.014976	1e-06	0.030204	1e-06	0.038825	1e-06	0.043782	1e-06	0.025565	1e-06	0.023018	1e-06	0.040168	1e-06	0.023708	1e-06	0.032885	1e-06	0.020534
C1orf148	ENSG00000203684.5	0.004797	0.016001	0.003354	0.032188	0.070174	0.05602	1e-06	0.047344	0.010693	0.032052	1e-06	0.028357	0.03599	0.045092	0.003934	0.026791	1e-06	0.02957	1e-06	0.028007
HPSE2	ENSG00000172987.8	0.010944	0.026258	1e-06	0.051565	0.148444	0.083579	1e-06	0.092622	1e-06	0.053348	1e-06	0.041087	0.147568	0.090535	0.005452	0.039404	0.064585	0.069523	1e-06	0.04509
SLC25A34	ENSG00000162461.7	0.023973	0.025479	1e-06	0.039752	1e-06	0.041722	0.080433	0.091078	1e-06	0.04935	0.00672	0.032888	0.055415	0.057145	0.04396	0.050491	1e-06	0.036031	1e-06	0.034311
ERCC8	ENSG00000049167.9	0.006297	0.018213	0.018007	0.028993	1e-06	0.0197	0.039168	0.057423	0.031198	0.034142	1e-06	0.027547	1e-06	0.030595	0.003184	0.028486	1e-06	0.023226	1e-06	0.041779
HPS1	ENSG00000107521.14	1e-06	0.015075	1e-06	0.038467	0.064592	0.046869	5.1e-05	0.030595	1e-06	0.035351	1e-06	0.023518	0.005311	0.026092	0.009664	0.028923	1e-06	0.027087	1e-06	0.023221
CST6	ENSG00000175315.2	0.049937	0.035199	0.02006	0.039164	0.010234	0.029558	0.034462	0.055233	0.053065	0.056147	1e-06	0.02738	0.146404	0.072459	1e-06	0.03357	0.13259	0.076287	1e-06	0.024776
CNNM1	ENSG00000119946.9	1e-06	0.02522	1e-06	0.059722	1e-06	0.060129	1e-06	0.063696	1e-06	0.062792	1e-06	0.040401	1e-06	0.054515	0.050509	0.064688	0.071992	0.071201	0.013584	0.038337
SERPINB6	ENSG00000124570.13	0.007226	0.017482	0.011581	0.027722	0.011348	0.02735	0.033064	0.054226	1e-06	0.027425	1e-06	0.020175	1e-06	0.01977	1e-06	0.028993	1e-06	0.027153	1e-06	0.015728
CCP110	ENSG00000103540.12	0.01292	0.026515	0.002678	0.038287	1e-06	0.044238	1e-06	0.054812	1e-06	0.059161	0.041181	0.038356	1e-06	0.047329	0.046434	0.043692	1e-06	0.041912	1e-06	0.029365
CPS1	ENSG00000021826.10	1e-06	0.027384	0.027775	0.042263	1e-06	0.038691	0.033346	0.055817	0.006018	0.039333	0.025869	0.031757	0.001576	0.033267	1e-06	0.037649	1e-06	0.037187	1e-06	0.026805
TMEM229B	ENSG00000198133.4	0.022495	0.025262	0.118806	0.068455	1e-06	0.049566	1e-06	0.067358	1e-06	0.052977	1e-06	0.030742	1e-06	0.045401	1e-06	0.050197	1e-06	0.047376	0.000324	0.032376
FXYD5	ENSG00000089327.10	0.188473	0.057934	0.056847	0.054915	0.06232	0.064875	0.172804	0.10234	0.000543	0.047457	0.082491	0.055239	1e-06	0.053421	0.384724	0.081681	0.04492	0.063745	0.094444	0.059352
ANXA7	ENSG00000138279.10	0.005307	0.011156	0.027305	0.03267	0.008588	0.022424	1e-06	0.040259	1e-06	0.0358	0.052075	0.044432	0.014096	0.03299	1e-06	0.024679	0.00157	0.0202	0.020255	0.028996
TERF2	ENSG00000132604.6	0.029983	0.027534	1e-06	0.022136	0.002931	0.02635	0.024953	0.057855	0.086567	0.059857	0.009417	0.027013	0.012106	0.032513	1e-06	0.03474	0.160029	0.065938	0.036803	0.036408
ATG14	ENSG00000126775.8	1e-06	0.02071	1e-06	0.040939	1e-06	0.036595	1e-06	0.068805	1e-06	0.041816	0.068964	0.046348	0.089884	0.058024	1e-06	0.036109	0.017061	0.033609	0.000282	0.02728
SPAG6	ENSG00000077327.11	0.028773	0.025233	1e-06	0.058659	1e-06	0.030774	1e-06	0.054815	0.065822	0.05573	1e-06	0.023218	1e-06	0.040694	1e-06	0.031435	1e-06	0.059	1e-06	0.043624
ZNF79	ENSG00000196152.6	1e-06	0.011484	1e-06	0.016225	1e-06	0.024213	1e-06	0.03151	1e-06	0.045405	1e-06	0.020326	0.002604	0.024843	1e-06	0.023875	1e-06	0.035365	1e-06	0.015476
METTL24	ENSG00000053328.8	1e-06	0.02967	0.026166	0.041108	0.022759	0.045951	0.069548	0.066276	0.012552	0.036475	1e-06	0.039378	1e-06	0.044128	0.020101	0.035201	1e-06	0.035743	0.002394	0.03142
GANC	ENSG00000214013.5	0.057648	0.035073	0.028442	0.04075	1e-06	0.035285	0.005054	0.043824	1e-06	0.031496	0.043887	0.039242	0.111286	0.066877	0.008754	0.036471	0.181059	0.077855	1e-06	0.019528
INTS5	ENSG00000185085.2	0.002825	0.018103	1e-06	0.048853	1e-06	0.048197	1e-06	0.065568	0.021979	0.055228	1e-06	0.034375	1e-06	0.050935	1e-06	0.036035	1e-06	0.039914	1e-06	0.042774
RP11-863K10.7	ENSG00000183154.1	0.020617	0.028997	1e-06	0.043488	1e-06	0.058446	0.091551	0.080487	0.017591	0.052941	1e-06	0.043882	1e-06	0.058288	1e-06	0.048371	1e-06	0.034732	1e-06	0.030607
PCDHB5	ENSG00000113209.6	0.023771	0.029043	0.050564	0.05225	0.013252	0.037878	0.161149	0.089133	1e-06	0.035319	0.039653	0.036215	0.186878	0.080321	1e-06	0.039642	1e-06	0.026532	1e-06	0.02971
MS4A6E	ENSG00000166926.4	0.067518	0.037975	0.112999	0.062114	0.049199	0.048611	1e-06	0.06277	0.024232	0.039183	1e-06	0.027424	1e-06	0.030109	0.059933	0.048802	0.012794	0.039084	1e-06	0.033942
RASL11B	ENSG00000128045.5	0.00274	0.019527	0.010708	0.032335	1e-06	0.033642	0.090158	0.073484	1e-06	0.033015	0.01618	0.028203	0.019173	0.040302	1e-06	0.032149	1e-06	0.047864	1e-06	0.026092
ZNF771	ENSG00000179965.7	0.026046	0.021574	0.002196	0.020175	0.022854	0.031425	1e-06	0.048028	1e-06	0.024667	1e-06	0.020143	1e-06	0.028125	1e-06	0.030627	0.006079	0.027892	0.016051	0.031594
C15orf40	ENSG00000169609.9	0.019563	0.027591	1e-06	0.064593	1e-06	0.043512	1e-06	0.077625	0.032063	0.06193	0.033136	0.042756	1e-06	0.054167	1e-06	0.04314	1e-06	0.053586	0.052439	0.051852
FOLH1	ENSG00000086205.12	0.306433	0.08992	0.055724	0.04161	0.145952	0.080775	0.181446	0.106551	0.123609	0.072729	0.056784	0.042467	0.134067	0.072893	0.173048	0.086621	0.16232	0.086783	1e-06	0.019385
C2orf15	ENSG00000241962.4	0.044351	0.038539	1e-06	0.040728	1e-06	0.034983	1e-06	0.046629	1e-06	0.027206	0.00059	0.023499	0.016323	0.032936	1e-06	0.050098	1e-06	0.029044	1e-06	0.032116
ITGA11	ENSG00000137809.12	0.065728	0.042452	0.107115	0.060147	1e-06	0.037712	1e-06	0.082116	1e-06	0.048173	0.015139	0.037989	0.213936	0.088721	0.120348	0.06469	1e-06	0.036386	1e-06	0.034079
CDHR1	ENSG00000148600.10	0.100409	0.051453	1e-06	0.034354	1e-06	0.043008	0.280615	0.101532	1e-06	0.031707	1e-06	0.032208	0.018029	0.043694	1e-06	0.03681	1e-06	0.047326	1e-06	0.038548
BARX2	ENSG00000043039.5	0.049179	0.034616	1e-06	0.029281	1e-06	0.033969	1e-06	0.050098	1e-06	0.051253	1e-06	0.028977	1e-06	0.027169	1e-06	0.025871	0.044722	0.048456	1e-06	0.033031
RASSF8	ENSG00000123094.11	0.008619	0.023876	1e-06	0.053752	1e-06	0.047536	1e-06	0.081016	0.081011	0.060853	0.041023	0.051686	0.129137	0.071656	0.119041	0.073136	1e-06	0.055785	1e-06	0.047061
ZNF852	ENSG00000178917.10	0.08861	0.044286	1e-06	0.031772	0.111496	0.065569	1e-06	0.060868	1e-06	0.047704	0.013084	0.034449	1e-06	0.038853	0.084875	0.059198	0.017469	0.034795	1e-06	0.031763
CA9	ENSG00000107159.8	0.02174	0.028564	1e-06	0.039608	0.039686	0.051391	1e-06	0.055516	1e-06	0.045787	1e-06	0.025199	1e-06	0.049465	1e-06	0.030424	0.001555	0.033015	1e-06	0.032205
OXLD1	ENSG00000204237.4	0.014579	0.031241	1e-06	0.056774	1e-06	0.048104	1e-06	0.061781	1e-06	0.052191	0.009208	0.034963	1e-06	0.05636	1e-06	0.049812	1e-06	0.056884	0.085584	0.062514
PINX1	ENSG00000254093.4	1e-06	0.030338	1e-06	0.041711	0.066332	0.061958	1e-06	0.05712	1e-06	0.050594	0.035703	0.04276	1e-06	0.064859	1e-06	0.054778	0.019431	0.053337	1e-06	0.046087
PRSS56	ENSG00000237412.2	0.009235	0.022395	1e-06	0.033902	0.005004	0.029704	1e-06	0.057988	0.035787	0.04252	0.039565	0.039055	0.077461	0.059383	1e-06	0.035977	1e-06	0.036719	0.00408	0.023489
PCDHA1	ENSG00000204970.5	0.013005	0.01678	1e-06	0.022318	0.019384	0.030018	0.029587	0.058509	1e-06	0.032144	1e-06	0.027448	0.035127	0.047959	0.055585	0.044268	0.007941	0.033219	1e-06	0.028987
ADAM18	ENSG00000168619.11	1e-06	0.020705	1e-06	0.043488	0.020374	0.05586	0.065601	0.082481	1e-06	0.0568	1e-06	0.045164	0.014551	0.045936	0.051069	0.056466	1e-06	0.053133	1e-06	0.036207
NFIL3	ENSG00000165030.3	0.020565	0.030925	1e-06	0.056782	1e-06	0.086079	0.1872	0.128995	1e-06	0.082592	1e-06	0.054866	1e-06	0.064976	1e-06	0.069108	0.111249	0.086343	1e-06	0.055769
PSMC2	ENSG00000161057.6	0.02155	0.026417	0.04731	0.053641	1e-06	0.038015	1e-06	0.058439	1e-06	0.0458	1e-06	0.02663	0.024717	0.051386	1e-06	0.033006	1e-06	0.036156	0.015423	0.036103
KLRC2	ENSG00000205809.5	1e-06	0.01627	1e-06	0.046297	1e-06	0.030601	0.06043	0.067295	0.0037	0.030784	0.005723	0.026035	1e-06	0.03276	0.020627	0.034477	1e-06	0.035882	0.000116	0.022561
SATB1	ENSG00000182568.12	0.021087	0.029613	0.183913	0.073776	1e-06	0.047346	0.232611	0.123781	1e-06	0.04911	1e-06	0.033302	1e-06	0.057571	0.053379	0.053724	1e-06	0.044726	0.019919	0.039354
C12orf55	ENSG00000188596.4	1e-06	0.027023	1e-06	0.053577	0.081415	0.064908	1e-06	0.07166	0.019195	0.052318	1e-06	0.042351	0.007483	0.053823	5.6e-05	0.042605	1e-06	0.056304	0.023269	0.043003
MYT1L	ENSG00000186487.13	1e-06	0.026193	0.020265	0.035762	1e-06	0.035685	1e-06	0.055384	1e-06	0.067169	1e-06	0.03155	1e-06	0.068496	0.012706	0.037791	1e-06	0.047332	0.023044	0.035996
VEZF1	ENSG00000136451.4	1e-06	0.033743	1e-06	0.03492	1e-06	0.057219	1e-06	0.062702	1e-06	0.047905	1e-06	0.045231	1e-06	0.04672	0.003055	0.032866	1e-06	0.054549	1e-06	0.03087
AKAP11	ENSG00000023516.7	0.191182	0.052632	0.027255	0.042835	0.179996	0.073196	0.056734	0.080953	0.143607	0.069336	0.145899	0.056834	0.092956	0.06285	0.081609	0.049124	0.048143	0.052688	1e-06	0.038175
PLD4	ENSG00000166428.8	0.038283	0.02919	1e-06	0.039974	1e-06	0.052307	0.069012	0.075653	1e-06	0.03562	0.02314	0.036027	1e-06	0.052985	1e-06	0.038479	0.00501	0.032341	1e-06	0.035246
ANKIB1	ENSG00000001629.5	0.066621	0.042383	1e-06	0.031591	1e-06	0.023811	1e-06	0.031731	0.0092	0.028335	0.06666	0.054303	0.02921	0.041567	0.001339	0.021543	1e-06	0.03028	0.12328	0.060127
ST7	ENSG00000004866.14	0.007828	0.022367	1e-06	0.036426	0.004476	0.034384	0.031569	0.061354	1e-06	0.039906	1e-06	0.037042	1e-06	0.042821	1e-06	0.044594	1e-06	0.042532	1e-06	0.034424
HEXIM1	ENSG00000186834.2	0.122035	0.054757	1e-06	0.031508	0.217609	0.076286	0.168062	0.084019	1e-06	0.034009	0.050202	0.042857	0.074715	0.058259	1e-06	0.032225	0.061912	0.045898	0.018847	0.031201
PSG4	ENSG00000243137.3	0.010947	0.028754	1e-06	0.058146	1e-06	0.050183	1e-06	0.090724	0.042641	0.064951	1e-06	0.047694	1e-06	0.066109	1e-06	0.045322	0.026657	0.06541	1e-06	0.051575
PPIA	ENSG00000196262.9	1e-06	0.020996	1e-06	0.024614	1e-06	0.033011	1e-06	0.051559	1e-06	0.034997	1e-06	0.024193	1e-06	0.045747	0.027255	0.040652	1e-06	0.034761	1e-06	0.033409
RP11-159G9.5	ENSG00000229729.3	0.005891	0.01925	0.018452	0.032727	1e-06	0.032849	1e-06	0.074212	1e-06	0.029239	1e-06	0.024661	0.057281	0.048322	0.021495	0.031151	1e-06	0.041748	1e-06	0.025898
ENAM	ENSG00000132464.7	0.016649	0.021916	0.034004	0.042478	0.056592	0.051318	1e-06	0.057737	0.033696	0.044688	0.023408	0.034502	1e-06	0.040253	0.035502	0.046693	1e-06	0.041878	1e-06	0.037632
ACSBG1	ENSG00000103740.5	0.116731	0.047805	0.041336	0.05698	0.037591	0.051054	1e-06	0.053972	1e-06	0.035652	1e-06	0.038748	0.085276	0.064095	0.031859	0.052556	1e-06	0.035098	0.015943	0.03449
BTRC	ENSG00000166167.13	1e-06	0.027282	1e-06	0.046538	0.02431	0.054618	0.019571	0.066963	0.064323	0.071994	1e-06	0.045637	0.038125	0.057938	1e-06	0.051067	1e-06	0.059921	0.010793	0.045978
MAPK15	ENSG00000181085.10	0.029992	0.028907	0.014839	0.042523	1e-06	0.059096	1e-06	0.071503	1e-06	0.037485	1e-06	0.029005	1e-06	0.05705	0.185191	0.074561	0.007477	0.043234	0.021695	0.0342
EEFSEC	ENSG00000132394.6	0.022546	0.024451	1e-06	0.039753	0.059585	0.057142	0.071102	0.070803	1e-06	0.041469	0.003801	0.030539	0.061566	0.06022	0.081848	0.058861	1e-06	0.038113	1e-06	0.031049
PCYOX1	ENSG00000116005.7	0.003797	0.02076	1e-06	0.045952	1e-06	0.039957	1e-06	0.084787	0.030923	0.052279	0.035801	0.050147	1e-06	0.060659	1e-06	0.044209	1e-06	0.049447	1e-06	0.03943
PLEKHF2	ENSG00000175895.3	1e-06	0.02523	1e-06	0.035285	1e-06	0.030143	1e-06	0.042695	1e-06	0.037306	0.026982	0.03395	1e-06	0.040179	1e-06	0.05658	1e-06	0.02623	1e-06	0.025258
PARP4	ENSG00000102699.5	0.188553	0.067739	0.210895	0.085676	0.076739	0.071012	0.07169	0.091857	0.243479	0.088046	0.146381	0.065143	0.045357	0.068212	0.092456	0.066775	0.017028	0.05236	0.015304	0.046959
DHX33	ENSG00000005100.8	0.033929	0.035636	0.06669	0.070037	1e-06	0.044849	1e-06	0.092056	1e-06	0.048246	1e-06	0.049938	1e-06	0.050324	1e-06	0.048834	0.065837	0.072392	1e-06	0.050471
ACOT4	ENSG00000177465.4	0.022352	0.03244	1e-06	0.048412	1e-06	0.050174	1e-06	0.058709	0.038982	0.050586	1e-06	0.032535	0.108769	0.072062	1e-06	0.035014	1e-06	0.033131	0.024047	0.035762
GOLGA5	ENSG00000066455.8	0.027108	0.028736	1e-06	0.043647	1e-06	0.045086	0.215255	0.106194	1e-06	0.055218	1e-06	0.033468	0.045458	0.060603	0.00521	0.046806	1e-06	0.046673	1e-06	0.031062
EPOR	ENSG00000187266.9	0.019294	0.023788	0.053787	0.04895	0.01395	0.038282	1e-06	0.070267	1e-06	0.053956	1e-06	0.036946	1e-06	0.052755	1e-06	0.045049	1e-06	0.038538	0.070993	0.053964
ZNF225	ENSG00000256294.3	0.002415	0.024085	0.015353	0.045075	0.081019	0.072877	1e-06	0.066694	1e-06	0.059578	1e-06	0.041972	0.055216	0.059915	1e-06	0.042913	1e-06	0.05642	0.097021	0.060453
RAB3A	ENSG00000105649.4	1e-06	0.0368	1e-06	0.057233	0.065696	0.063396	1e-06	0.069395	0.061764	0.073386	1e-06	0.040481	0.054474	0.061944	1e-06	0.047821	1e-06	0.062449	1e-06	0.0446
NFATC2IP	ENSG00000176953.6	0.022505	0.020994	0.043794	0.03681	0.056977	0.042755	0.050579	0.055629	1e-06	0.028297	0.033437	0.036504	0.048231	0.040564	0.01131	0.026368	0.039512	0.040082	1e-06	0.021703
PRKCI	ENSG00000163558.8	0.01241	0.020251	1e-06	0.032484	1e-06	0.045812	1e-06	0.062396	0.017615	0.030852	1e-06	0.019395	1e-06	0.044849	0.053437	0.050442	1e-06	0.026912	0.018108	0.028426
RELL2	ENSG00000164620.4	0.034476	0.037756	1e-06	0.054288	0.006237	0.042528	1e-06	0.067992	0.039971	0.061108	1e-06	0.02989	0.027034	0.045797	0.013926	0.040051	0.177844	0.083196	0.08695	0.064264
JMJD8	ENSG00000161999.6	0.00051	0.013644	1e-06	0.026939	1e-06	0.034994	0.007564	0.041373	1e-06	0.026322	1e-06	0.027376	0.011908	0.034426	1e-06	0.028464	1e-06	0.02752	0.01731	0.026392
NAPG	ENSG00000134265.7	0.077809	0.039909	1e-06	0.062592	1e-06	0.055235	1e-06	0.090232	0.004315	0.043291	1e-06	0.047289	1e-06	0.054685	1e-06	0.045361	1e-06	0.06554	1e-06	0.061757
FAM129C	ENSG00000167483.13	1e-06	0.036147	1e-06	0.048403	1e-06	0.046759	0.063797	0.078854	0.054214	0.071577	0.072482	0.058551	1e-06	0.065398	1e-06	0.06121	1e-06	0.048782	1e-06	0.048692
TEX26	ENSG00000175664.5	0.228737	0.061312	1e-06	0.054959	1e-06	0.055986	0.001273	0.073662	1e-06	0.051084	0.018282	0.053022	0.138259	0.077939	0.006005	0.049604	1e-06	0.057494	1e-06	0.03922
LINGO4	ENSG00000213171.2	1e-06	0.023435	1e-06	0.061448	1e-06	0.058323	0.127273	0.104611	1e-06	0.056099	0.03439	0.047959	1e-06	0.068982	0.052833	0.063793	1e-06	0.055145	1e-06	0.048558
DEPDC5	ENSG00000100150.11	0.050074	0.035271	1e-06	0.036813	1e-06	0.054289	1e-06	0.082241	1e-06	0.042836	1e-06	0.033692	1e-06	0.057866	1e-06	0.047305	1e-06	0.05475	0.071806	0.047393
EXOC3L1	ENSG00000179044.11	0.061713	0.040022	1e-06	0.026675	0.021811	0.033441	1e-06	0.073668	1e-06	0.029498	0.05229	0.04111	1e-06	0.041589	0.019171	0.032112	1e-06	0.024373	1e-06	0.023168
CCDC136	ENSG00000128596.12	1e-06	0.024724	1e-06	0.035964	0.061428	0.055976	1e-06	0.056264	0.016515	0.041603	0.084474	0.050645	1e-06	0.046574	1e-06	0.040286	0.007847	0.038061	0.052006	0.04294
SNX10	ENSG00000086300.11	0.018378	0.029438	1e-06	0.033071	0.005254	0.039007	1e-06	0.067779	1e-06	0.061204	0.038255	0.043494	1e-06	0.035318	1e-06	0.051112	1e-06	0.039834	1e-06	0.032911
SPHKAP	ENSG00000153820.8	1e-06	0.018337	1e-06	0.030206	1e-06	0.033585	1e-06	0.04697	1e-06	0.031932	1e-06	0.031703	1e-06	0.039557	0.005563	0.028245	1e-06	0.033872	0.013537	0.023706
