AssociatedGeneName	EnsemblGeneID	h2.CrossTissue	se.CrossTissue	h2.AdiposeSubcutaneous	se.AdiposeSubcutaneous	h2.ArteryTibial	se.ArteryTibial	h2.HeartLeftVentricle	se.HeartLeftVentricle	h2.Lung	se.Lung	h2.MuscleSkeletal	se.MuscleSkeletal	h2.NerveTibial	se.NerveTibial	h2.SkinSunExposedLowerleg	se.SkinSunExposedLowerleg	h2.Thyroid	se.Thyroid	h2.WholeBlood	se.WholeBlood
TAS2R19	ENSG00000212124.2	0.027273	0.021752	1e-06	0.037206	0.002521	0.01962	1e-06	0.037447	1e-06	0.028791	1e-06	0.023563	1e-06	0.036072	0.01146	0.025968	1e-06	0.026802	0.003842	0.017941
EPHB2	ENSG00000133216.12	1e-06	0.028438	1e-06	0.036627	0.048919	0.05112	1e-06	0.043568	1e-06	0.036634	0.048238	0.034722	1e-06	0.03112	0.017151	0.037016	1e-06	0.039672	0.00384	0.027413
PGPEP1L	ENSG00000183571.9	0.032297	0.023973	1e-06	0.020686	0.031919	0.040351	0.031527	0.04559	1e-06	0.022603	0.012581	0.024184	1e-06	0.020663	0.046375	0.039244	1e-06	0.031879	0.003838	0.016137
ASXL3	ENSG00000141431.5	0.009349	0.030534	1e-06	0.046308	1e-06	0.043073	0.00407	0.057268	0.075072	0.07379	1e-06	0.034542	0.025859	0.056383	0.050544	0.05183	1e-06	0.04167	0.003838	0.031666
ZRANB2	ENSG00000132485.8	1e-06	0.022887	1e-06	0.049493	0.027437	0.04229	1e-06	0.049833	0.086924	0.060274	1e-06	0.02871	0.082239	0.060649	0.008493	0.032436	1e-06	0.031419	0.003835	0.029402
NDUFAB1	ENSG00000004779.5	1e-06	0.034629	1e-06	0.051061	0.01283	0.038654	1e-06	0.095452	1e-06	0.053442	1e-06	0.035351	0.018377	0.055852	0.049096	0.048813	0.067585	0.058452	0.003831	0.027998
ELP2	ENSG00000134759.9	0.024015	0.028082	0.018396	0.045984	1e-06	0.041135	1e-06	0.061738	0.050867	0.062061	0.043178	0.045554	0.015139	0.043848	0.037011	0.040983	0.053616	0.057774	0.003824	0.029962
JMJD4	ENSG00000081692.8	0.013704	0.021646	1e-06	0.022351	0.000578	0.026911	1e-06	0.056191	1e-06	0.035668	0.038676	0.035363	1e-06	0.027849	1e-06	0.0311	0.047606	0.045081	0.003813	0.020065
KCTD19	ENSG00000168676.6	0.054768	0.03027	0.086562	0.05171	0.025622	0.034599	0.229579	0.097186	0.064331	0.039889	0.046209	0.037664	1e-06	0.033846	1e-06	0.020929	0.044134	0.037095	0.003811	0.015068
ADCYAP1	ENSG00000141433.8	0.041815	0.040044	0.153294	0.07634	1e-06	0.043786	0.031896	0.073726	0.060452	0.051669	1e-06	0.047595	0.133091	0.090486	1e-06	0.063446	1e-06	0.054311	0.003806	0.036002
PIGL	ENSG00000108474.11	0.011822	0.027296	0.002517	0.037825	0.001703	0.034292	1e-06	0.073155	1e-06	0.033446	1e-06	0.030814	1e-06	0.042592	1e-06	0.040608	0.08134	0.057051	0.003802	0.024086
KIF15	ENSG00000163808.12	0.054888	0.037764	1e-06	0.037076	1e-06	0.038045	0.041585	0.064741	0.004565	0.031025	0.010082	0.028271	0.089766	0.058586	1e-06	0.035099	1e-06	0.046748	0.003791	0.027522
CHCHD4	ENSG00000163528.8	0.03386	0.026845	0.040821	0.040959	1e-06	0.027587	1e-06	0.050649	0.014765	0.034552	1e-06	0.020575	1e-06	0.035111	1e-06	0.02964	0.02636	0.043405	0.003784	0.025847
TRIM13	ENSG00000204977.5	0.148623	0.049579	1e-06	0.042879	0.009388	0.035836	0.108391	0.080898	1e-06	0.05018	0.050373	0.043234	1e-06	0.041425	0.008145	0.034558	0.028092	0.045562	0.003773	0.027468
ACVR2B	ENSG00000114739.8	0.093625	0.041211	0.004966	0.035058	0.009927	0.030789	1e-06	0.086194	0.128811	0.070032	0.05601	0.047944	0.002902	0.039306	0.015416	0.039468	1e-06	0.053078	0.00376	0.029801
WDR76	ENSG00000092470.7	1e-06	0.010638	1e-06	0.023844	1e-06	0.016721	0.029526	0.04037	1e-06	0.046167	0.016399	0.029639	0.022018	0.033521	1e-06	0.029149	0.013258	0.030633	0.003758	0.012509
BACE2	ENSG00000182240.10	0.001986	0.023517	0.038773	0.044392	1e-06	0.031174	0.021459	0.056393	0.017554	0.032715	0.038023	0.035541	1e-06	0.049648	1e-06	0.028541	0.032578	0.045076	0.003748	0.025836
UFSP1	ENSG00000176125.3	0.226289	0.057709	0.017382	0.041329	0.092369	0.058911	0.040869	0.065761	0.002124	0.030716	0.005006	0.034039	0.005124	0.037467	1e-06	0.041633	0.061101	0.052405	0.003744	0.025698
NHSL1	ENSG00000135540.7	0.11155	0.056571	0.030146	0.05902	0.104877	0.073553	0.056328	0.066896	1e-06	0.054709	0.043427	0.0496	0.174141	0.085088	0.142306	0.070472	1e-06	0.03933	0.003738	0.033171
PON3	ENSG00000105852.6	0.121013	0.055415	0.060106	0.049229	0.024823	0.03935	1e-06	0.05065	0.13084	0.067123	0.007441	0.029947	0.045396	0.05575	0.015811	0.038695	0.041916	0.051346	0.003738	0.03111
RTN2	ENSG00000125744.7	0.05056	0.038929	0.043783	0.047351	1e-06	0.051093	0.09395	0.075945	0.006423	0.035404	0.032127	0.030171	1e-06	0.037309	1e-06	0.0413	0.035569	0.041554	0.003725	0.024948
IFI16	ENSG00000163565.14	0.011013	0.020099	1e-06	0.02739	0.056266	0.048912	0.014732	0.044499	1e-06	0.040806	0.009969	0.024889	0.026556	0.032854	1e-06	0.037176	0.011595	0.037641	0.003724	0.025639
CCNG1	ENSG00000113328.14	1e-06	0.031601	1e-06	0.039536	1e-06	0.039712	1e-06	0.069683	0.048499	0.054658	0.01328	0.030157	1e-06	0.039557	0.032958	0.043421	0.052905	0.046451	0.003721	0.025349
BZW2	ENSG00000136261.10	0.019861	0.023465	1e-06	0.037113	1e-06	0.027972	1e-06	0.052558	0.071642	0.052584	1e-06	0.038926	1e-06	0.048072	0.038302	0.047714	0.094446	0.061277	0.003718	0.029127
AANAT	ENSG00000129673.5	0.023323	0.026933	0.043747	0.042908	1e-06	0.052778	0.003853	0.049692	0.000318	0.036808	0.010172	0.031599	1e-06	0.043572	0.032944	0.045527	1e-06	0.066116	0.003718	0.029134
IGFBP4	ENSG00000141753.5	0.009915	0.022165	0.010008	0.035909	1e-06	0.034627	1e-06	0.053314	1e-06	0.034716	1e-06	0.029941	0.020466	0.034977	1e-06	0.034727	1e-06	0.047182	0.003712	0.020573
PTN	ENSG00000105894.7	0.014627	0.02356	0.080523	0.054976	0.014441	0.0422	0.111137	0.089928	0.066707	0.052967	1e-06	0.028591	0.190746	0.081852	0.003518	0.030843	0.138991	0.07358	0.003709	0.028371
TSPEAR	ENSG00000175894.10	0.007658	0.031533	0.000955	0.034245	1e-06	0.04604	1e-06	0.071219	1e-06	0.054477	0.003781	0.029339	1e-06	0.056716	1e-06	0.043801	1e-06	0.042687	0.003702	0.033373
BCKDK	ENSG00000103507.9	0.022203	0.021899	1e-06	0.03602	1e-06	0.028461	0.011455	0.037801	1e-06	0.022497	0.016074	0.024436	1e-06	0.026196	0.01282	0.028949	0.00943	0.025365	0.0037	0.017165
RLTPR	ENSG00000159753.9	1e-06	0.014902	1e-06	0.020789	0.00645	0.021558	1e-06	0.045942	0.019281	0.029589	0.021705	0.032034	0.021124	0.029602	1e-06	0.032492	0.007585	0.026155	0.003697	0.015537
LGMN	ENSG00000100600.10	0.050204	0.032601	0.027934	0.045271	0.112257	0.068927	1e-06	0.053982	0.030424	0.041712	0.010335	0.029801	1e-06	0.057084	1e-06	0.04325	0.024877	0.050676	0.003697	0.033408
LCTL	ENSG00000188501.7	0.124524	0.049706	0.013178	0.042383	0.020635	0.044311	0.06321	0.073284	0.029558	0.051181	0.041613	0.045326	1e-06	0.053038	0.040742	0.050245	1e-06	0.045679	0.00369	0.037958
FAM71F2	ENSG00000205085.4	0.193437	0.056471	0.079494	0.049374	0.014969	0.03535	0.025279	0.056379	0.050815	0.048766	0.052686	0.043041	1e-06	0.042777	0.01555	0.03988	0.058823	0.049241	0.003686	0.025635
CIAO1	ENSG00000144021.2	0.013345	0.020508	1e-06	0.027299	1e-06	0.020578	1e-06	0.0455	0.005641	0.022939	1e-06	0.040344	0.049317	0.043754	1e-06	0.018945	0.030287	0.032129	0.003677	0.01792
FIBP	ENSG00000172500.8	0.124072	0.047916	0.024502	0.035083	0.028058	0.038176	1e-06	0.043931	1e-06	0.034314	0.011675	0.02227	1e-06	0.053417	1e-06	0.025761	1e-06	0.036318	0.003675	0.025637
CCDC122	ENSG00000151773.8	0.440412	0.060434	0.136864	0.066132	0.242933	0.076274	0.239213	0.096415	0.043406	0.05583	0.110831	0.055149	0.096643	0.072106	0.044061	0.050759	0.046982	0.050506	0.003652	0.027728
TOM1	ENSG00000100284.15	0.174044	0.054551	0.060012	0.049709	0.099352	0.069813	0.023986	0.067257	1e-06	0.042599	0.14362	0.057789	0.03506	0.038594	0.148766	0.064227	0.047362	0.05249	0.003641	0.03134
DYNLRB2	ENSG00000168589.10	0.043394	0.033069	1e-06	0.036416	1e-06	0.035693	1e-06	0.082054	1e-06	0.071375	0.009044	0.040839	0.045119	0.046829	0.08683	0.07214	0.103671	0.071577	0.003633	0.035981
ZNF839	ENSG00000022976.11	0.031431	0.044657	0.095716	0.071963	1e-06	0.022817	1e-06	0.095308	0.068956	0.07387	1e-06	0.041894	0.020469	0.046491	1e-06	0.05085	1e-06	0.043848	0.003632	0.022357
C17orf50	ENSG00000154768.4	1e-06	0.016325	1e-06	0.042266	1e-06	0.036589	0.135137	0.103164	0.011764	0.033683	0.015646	0.02355	1e-06	0.0558	1e-06	0.027148	1e-06	0.033897	0.003627	0.025683
C17orf100	ENSG00000212734.4	0.036369	0.02768	1e-06	0.021217	1e-06	0.037072	1e-06	0.035165	0.025803	0.041076	0.017412	0.028601	0.001603	0.01965	1e-06	0.019839	0.045207	0.040175	0.003624	0.014609
TMEM242	ENSG00000215712.5	1e-06	0.031428	1e-06	0.036853	0.038962	0.045872	1e-06	0.061084	1e-06	0.037877	1e-06	0.035276	1e-06	0.041131	1e-06	0.025623	1e-06	0.024368	0.003622	0.020683
CORO7	ENSG00000262246.1	0.009119	0.0177	1e-06	0.030029	1e-06	0.023114	0.029958	0.051954	1e-06	0.027259	1e-06	0.021144	0.003892	0.022904	0.026307	0.038259	1e-06	0.033665	0.00361	0.023818
KIF13A	ENSG00000137177.14	1e-06	0.020841	1e-06	0.03601	1e-06	0.048951	1e-06	0.073008	0.026445	0.042448	1e-06	0.035331	1e-06	0.051898	1e-06	0.052955	1e-06	0.043612	0.003609	0.027212
SSH3	ENSG00000172830.8	1e-06	0.019673	0.071672	0.052513	0.012073	0.03316	0.00466	0.046509	0.034401	0.043397	0.001108	0.030225	1e-06	0.038842	0.051508	0.041805	1e-06	0.043367	0.003603	0.028441
RBM11	ENSG00000185272.9	0.049862	0.04009	0.058828	0.069486	0.085032	0.073582	0.065222	0.100753	0.02861	0.075141	0.063669	0.057404	0.10537	0.079781	0.038297	0.059722	1e-06	0.061483	0.003599	0.039256
EFCAB12	ENSG00000172771.7	0.046288	0.03144	1e-06	0.025854	0.008291	0.028638	1e-06	0.049135	1e-06	0.035074	1e-06	0.018867	1e-06	0.042437	0.000451	0.02184	1e-06	0.02834	0.003598	0.019278
ATPIF1	ENSG00000130770.13	0.082073	0.041803	1e-06	0.035902	1e-06	0.036586	0.098138	0.076577	0.069048	0.049481	1e-06	0.039075	0.037369	0.042558	0.027667	0.049425	0.096269	0.060754	0.003595	0.032362
DENND4A	ENSG00000174485.10	0.004291	0.024943	0.014525	0.037377	1e-06	0.0441	0.01295	0.060128	1e-06	0.043285	0.005452	0.022561	1e-06	0.047346	1e-06	0.044491	0.071018	0.05275	0.003594	0.026853
SEMA4C	ENSG00000168758.6	0.030142	0.02859	0.042282	0.048321	0.028966	0.035464	1e-06	0.047991	1e-06	0.035544	0.008929	0.022058	0.036112	0.041779	1e-06	0.032176	1e-06	0.038866	0.003594	0.023572
DPH6	ENSG00000134146.7	1e-06	0.023127	1e-06	0.029988	0.018909	0.035434	0.052409	0.07931	1e-06	0.037819	1e-06	0.036498	0.0227	0.039386	0.031219	0.046074	1e-06	0.037649	0.003585	0.025068
ERF	ENSG00000105722.5	1e-06	0.029338	0.01984	0.038618	0.040817	0.044895	1e-06	0.080338	0.062359	0.058137	0.001615	0.029863	1e-06	0.058979	0.052765	0.053519	1e-06	0.042646	0.003581	0.024871
SEMA3D	ENSG00000153993.9	0.000476	0.017566	1e-06	0.02542	0.017297	0.036975	1e-06	0.044011	1e-06	0.038234	1e-06	0.040843	0.124501	0.072732	1e-06	0.027139	0.024979	0.034291	0.003579	0.0204
TRAPPC5	ENSG00000181029.7	1e-06	0.032936	1e-06	0.059229	0.009308	0.036778	1e-06	0.066185	1e-06	0.046925	0.001606	0.026974	0.084477	0.077254	0.030644	0.058182	0.029086	0.046559	0.003571	0.033232
PPP6R3	ENSG00000110075.10	0.033274	0.032114	0.001155	0.023669	1e-06	0.03489	0.014881	0.056113	1e-06	0.035719	0.015693	0.033065	1e-06	0.040372	0.000468	0.030904	1e-06	0.037308	0.003564	0.026873
CNTFR	ENSG00000122756.10	1e-06	0.019204	1e-06	0.026798	1e-06	0.026034	0.103643	0.076087	0.010511	0.037893	0.016321	0.02645	1e-06	0.038882	1e-06	0.02467	1e-06	0.032762	0.003556	0.023307
RFWD2	ENSG00000143207.15	0.067442	0.038973	0.029511	0.038145	1e-06	0.034005	0.023001	0.051871	0.001969	0.034962	0.028391	0.036929	1e-06	0.048862	0.057822	0.050695	0.007424	0.035985	0.003554	0.031807
H6PD	ENSG00000049239.8	0.026875	0.026516	1e-06	0.046359	1e-06	0.033731	0.013648	0.042596	0.065243	0.046771	1e-06	0.023531	1e-06	0.037953	1e-06	0.02596	0.010987	0.038411	0.00355	0.024447
DNMBP	ENSG00000107554.11	1e-06	0.021821	0.027237	0.034749	0.056026	0.050837	0.037199	0.056102	0.024239	0.038252	0.008523	0.020587	1e-06	0.029259	1e-06	0.028762	0.037441	0.041061	0.003547	0.020255
ACD	ENSG00000102977.9	1e-06	0.014611	1e-06	0.015686	1e-06	0.025626	1e-06	0.042327	1e-06	0.035259	0.046871	0.037459	1e-06	0.022819	1e-06	0.026147	1e-06	0.030807	0.003547	0.015903
ZNF579	ENSG00000218891.2	0.084801	0.052237	0.016551	0.044863	0.004016	0.048086	1e-06	0.110412	0.006889	0.046253	0.005704	0.038755	0.084123	0.080421	1e-06	0.042804	0.069995	0.06822	0.003542	0.045357
UNC119	ENSG00000109103.7	0.009973	0.01734	0.05079	0.048766	0.008309	0.027049	1e-06	0.050017	1e-06	0.035034	0.077825	0.050948	0.007813	0.029565	1e-06	0.02845	0.011632	0.032561	0.003534	0.023255
MLH1	ENSG00000076242.10	0.026883	0.028358	1e-06	0.028734	0.009634	0.035251	0.098977	0.086837	0.034847	0.051975	0.050182	0.03853	1e-06	0.040733	0.05367	0.058559	0.021149	0.050981	0.003534	0.024155
VAPA	ENSG00000101558.9	0.022342	0.026202	1e-06	0.022027	1e-06	0.032203	0.04367	0.058549	0.039865	0.048874	0.009287	0.025592	1e-06	0.03537	0.006133	0.022666	0.032163	0.039063	0.00353	0.029867
SERBP1	ENSG00000142864.10	0.027274	0.032982	0.025636	0.045897	0.12799	0.073735	0.209686	0.119248	1e-06	0.038528	0.077906	0.050945	0.029025	0.047352	0.11323	0.061097	0.034186	0.053087	0.003528	0.030852
C2	ENSG00000166278.10	0.069383	0.044854	1e-06	0.047182	1e-06	0.047409	1e-06	0.057304	0.09172	0.074034	0.070595	0.052097	1e-06	0.051982	0.012995	0.042775	0.012719	0.043994	0.003526	0.023756
RNF32	ENSG00000105982.12	0.308415	0.067074	0.153469	0.080314	0.078374	0.060132	1e-06	0.07133	0.062765	0.065245	0.033154	0.042781	1e-06	0.058268	0.044995	0.051849	0.001594	0.050619	0.003525	0.035634
NARS	ENSG00000134440.7	1e-06	0.032748	1e-06	0.036239	0.064171	0.056167	0.104743	0.073863	1e-06	0.051715	0.009145	0.028279	1e-06	0.029381	0.056737	0.06079	1e-06	0.063078	0.003523	0.038798
PSD	ENSG00000059915.12	1e-06	0.027922	1e-06	0.036488	0.005783	0.032216	1e-06	0.066904	1e-06	0.041338	1e-06	0.033449	0.024106	0.052484	0.050659	0.051969	1e-06	0.037223	0.003515	0.028396
FAM136A	ENSG00000035141.3	0.015039	0.020857	1e-06	0.035679	0.031266	0.0455	0.029851	0.057945	1e-06	0.036167	1e-06	0.029166	0.005971	0.032965	0.041291	0.045278	1e-06	0.041756	0.003513	0.025112
XPO5	ENSG00000124571.13	0.025851	0.039391	1e-06	0.043912	1e-06	0.058381	1e-06	0.083575	0.002811	0.036146	0.049646	0.050068	1e-06	0.045577	0.053982	0.059612	0.01835	0.054662	0.003512	0.024877
RBM39	ENSG00000131051.16	0.010629	0.022803	1e-06	0.031425	0.056384	0.050459	1e-06	0.092083	0.009121	0.038046	1e-06	0.025239	1e-06	0.06133	0.007479	0.026574	1e-06	0.044411	0.00351	0.021862
GGNBP1	ENSG00000204188.3	1e-06	0.019262	1e-06	0.05313	1e-06	0.046532	1e-06	0.042556	0.013165	0.033565	0.026066	0.034187	1e-06	0.032973	1e-06	0.040262	1e-06	0.03758	0.003491	0.023155
BTN3A3	ENSG00000111801.11	0.07137	0.044303	0.007541	0.038224	0.021694	0.056909	1e-06	0.080257	1e-06	0.036979	1e-06	0.042542	0.092041	0.068914	1e-06	0.041257	0.03355	0.041531	0.003482	0.027691
ADAM28	ENSG00000042980.8	0.021863	0.029862	1e-06	0.02767	1e-06	0.040941	0.073833	0.075585	1e-06	0.039048	1e-06	0.041624	1e-06	0.052999	1e-06	0.033263	0.04045	0.052944	0.003477	0.026801
DAD1	ENSG00000129562.6	0.314146	0.064015	0.040825	0.053097	0.070377	0.056122	0.206107	0.100747	0.010114	0.056701	0.02261	0.051347	0.008242	0.045546	1e-06	0.050655	0.151352	0.082027	0.003472	0.044566
EYA4	ENSG00000112319.13	0.057971	0.041069	1e-06	0.040481	0.176611	0.083722	1e-06	0.08913	0.301972	0.08742	0.05158	0.046435	0.155139	0.076487	0.038361	0.047163	0.222412	0.089839	0.003472	0.025356
UBAC2	ENSG00000134882.11	0.002773	0.024015	1e-06	0.051143	1e-06	0.052061	0.001204	0.073962	1e-06	0.04331	1e-06	0.031475	0.044134	0.055841	0.0226	0.042899	1e-06	0.044041	0.003463	0.02907
NFKBIB	ENSG00000104825.12	0.012232	0.01886	1e-06	0.022485	0.022247	0.032984	0.014676	0.041132	0.013878	0.025735	1e-06	0.02178	1e-06	0.03662	0.044281	0.042882	0.00726	0.021745	0.003463	0.015695
GNG4	ENSG00000168243.6	0.054982	0.041404	0.103612	0.062405	0.10687	0.063253	0.015886	0.049141	1e-06	0.045763	0.002286	0.026852	1e-06	0.038818	0.179402	0.082596	0.020578	0.03464	0.003458	0.035207
C16orf74	ENSG00000154102.6	0.098052	0.059567	1e-06	0.06994	0.070999	0.077762	1e-06	0.103465	1e-06	0.079044	1e-06	0.060697	0.109102	0.090843	0.077332	0.061046	0.014414	0.04915	0.003452	0.038151
HLA-DOB	ENSG00000241106.2	1e-06	0.019466	1e-06	0.05287	1e-06	0.041105	1e-06	0.065311	0.000504	0.029998	0.082123	0.053281	1e-06	0.055468	1e-06	0.031099	0.12442	0.073995	0.003445	0.018924
IFT80	ENSG00000068885.10	1e-06	0.013191	1e-06	0.038595	0.007275	0.02884	1e-06	0.050921	1e-06	0.036279	1e-06	0.023048	1e-06	0.030039	1e-06	0.033546	1e-06	0.030388	0.003444	0.018482
TSTA3	ENSG00000104522.11	0.062498	0.036795	0.071239	0.051193	0.029908	0.038795	0.018902	0.056138	1e-06	0.046921	0.02352	0.03068	1e-06	0.047753	0.014115	0.037426	1e-06	0.041103	0.003438	0.02807
ODF2L	ENSG00000122417.11	0.232847	0.056669	0.117301	0.060582	1e-06	0.039683	1e-06	0.072028	0.161191	0.071616	1e-06	0.031775	0.111015	0.068865	0.033893	0.04643	0.062508	0.06086	0.003432	0.031795
OXGR1	ENSG00000165621.4	0.47658	0.060404	0.075001	0.050469	0.053471	0.050755	1e-06	0.059346	0.07662	0.065129	0.049915	0.04642	0.032513	0.046078	0.022131	0.044183	0.063158	0.060681	0.00342	0.026364
PLCH2	ENSG00000149527.12	0.006438	0.020613	1e-06	0.039422	1e-06	0.027176	1e-06	0.056315	0.010482	0.026777	1e-06	0.024706	1e-06	0.043088	0.001071	0.023301	0.033251	0.035552	0.003416	0.021946
ITGAV	ENSG00000138448.7	0.012388	0.022894	1e-06	0.038187	1e-06	0.031262	1e-06	0.046941	0.011395	0.029779	0.00536	0.018136	0.038201	0.037063	0.01075	0.023835	1e-06	0.026287	0.003413	0.019527
TAOK3	ENSG00000135090.9	1e-06	0.026179	1e-06	0.046056	0.059632	0.045232	0.032608	0.053638	0.004108	0.025437	0.040545	0.039721	1e-06	0.028739	1e-06	0.0383	0.005539	0.025591	0.003408	0.024911
THEG	ENSG00000105549.6	1e-06	0.020246	1e-06	0.037029	0.041083	0.044952	0.027773	0.047657	1e-06	0.04728	0.00601	0.027508	1e-06	0.032052	0.02583	0.033746	0.035927	0.038442	0.0034	0.025868
BUD31	ENSG00000106245.5	0.045832	0.033777	0.001417	0.020916	0.021776	0.041947	1e-06	0.049475	1e-06	0.044282	0.00545	0.016072	1e-06	0.041722	0.016614	0.030079	1e-06	0.026083	0.003396	0.020279
KRT83	ENSG00000170523.3	0.023138	0.031396	1e-06	0.038998	0.058725	0.064153	0.116774	0.086378	1e-06	0.043645	0.086708	0.061383	0.01309	0.039872	0.047341	0.062328	0.150927	0.069308	0.003395	0.032272
GTF3C5	ENSG00000148308.13	0.001914	0.029177	1e-06	0.043675	1e-06	0.065903	1e-06	0.109453	1e-06	0.074467	1e-06	0.044076	1e-06	0.052092	1e-06	0.049164	0.072905	0.075883	0.003377	0.033092
UBE2J2	ENSG00000160087.16	0.103445	0.053116	1e-06	0.052856	1e-06	0.066822	0.032375	0.064017	1e-06	0.046682	0.061805	0.05497	0.033566	0.049536	0.008178	0.044623	1e-06	0.053127	0.003369	0.033175
RPL10L	ENSG00000165496.3	1e-06	0.023851	0.031027	0.044336	0.06907	0.054341	0.060181	0.070422	1e-06	0.043438	1e-06	0.035328	1e-06	0.040814	1e-06	0.03639	1e-06	0.041436	0.003358	0.032105
CASP2	ENSG00000106144.15	1e-06	0.02138	1e-06	0.033342	0.008991	0.029929	0.031771	0.057651	0.068153	0.062729	0.003807	0.018704	0.01278	0.029565	0.04664	0.039648	0.00268	0.029364	0.003344	0.027603
ALS2CR12	ENSG00000155749.8	1e-06	0.027059	1e-06	0.040719	1e-06	0.038685	1e-06	0.073566	1e-06	0.053694	0.057879	0.050052	1e-06	0.056348	1e-06	0.034139	1e-06	0.027993	0.003343	0.021042
MARK2	ENSG00000072518.16	0.005902	0.022684	1e-06	0.036169	0.056954	0.052161	0.13074	0.086034	0.022828	0.039181	0.031489	0.030191	0.020846	0.039157	1e-06	0.029647	1e-06	0.031909	0.003343	0.025972
YIF1A	ENSG00000174851.10	1e-06	0.020949	0.003709	0.030135	0.04673	0.0568	1e-06	0.049841	0.01591	0.049711	1e-06	0.043428	1e-06	0.045675	1e-06	0.038362	1e-06	0.042891	0.003342	0.02947
PRR5L	ENSG00000135362.9	0.112929	0.049381	1e-06	0.042637	0.052038	0.044004	1e-06	0.061766	0.059872	0.061467	0.111771	0.065375	0.057553	0.067546	0.021042	0.039634	0.026604	0.04762	0.003335	0.023098
C3orf38	ENSG00000179021.5	0.137597	0.048527	0.006643	0.026061	0.127941	0.068085	0.073243	0.06426	0.010193	0.029769	1e-06	0.030666	0.090967	0.059068	0.033401	0.030208	0.055764	0.049076	0.003329	0.023424
MUC13	ENSG00000173702.3	0.05499	0.036932	0.013182	0.034867	0.010815	0.032116	0.014164	0.054011	0.031488	0.052823	1e-06	0.034379	1e-06	0.048584	0.03738	0.045997	1e-06	0.030816	0.003311	0.026501
MFGE8	ENSG00000140545.10	0.019503	0.027704	0.100327	0.073928	0.011496	0.045615	0.06995	0.066995	1e-06	0.066601	1e-06	0.038536	0.001393	0.029693	0.076968	0.057336	0.058674	0.06393	0.003307	0.02298
KDELR2	ENSG00000136240.5	1e-06	0.018046	1e-06	0.044546	1e-06	0.038716	1e-06	0.05658	0.017531	0.035576	0.0063	0.024166	0.000509	0.031926	0.006095	0.025625	1e-06	0.046011	0.003302	0.025339
C3orf58	ENSG00000181744.4	0.027206	0.028964	0.030395	0.036864	0.073018	0.051363	0.05865	0.068441	1e-06	0.035505	0.011374	0.029726	1e-06	0.047649	1e-06	0.043984	1e-06	0.039738	0.0033	0.024469
STAMBP	ENSG00000124356.11	1e-06	0.030547	1e-06	0.039878	0.000193	0.026494	0.057302	0.058096	0.07669	0.059151	0.087098	0.051842	0.019256	0.042306	1e-06	0.031353	1e-06	0.028323	0.0033	0.021998
KIAA0040	ENSG00000235750.5	0.12891	0.052624	0.044395	0.03976	1e-06	0.022512	0.016519	0.043236	1e-06	0.033259	0.128465	0.064775	0.01871	0.039783	0.028249	0.040183	0.061979	0.055915	0.003292	0.026844
ZNF236	ENSG00000130856.11	1e-06	0.03009	1e-06	0.031333	1e-06	0.049143	0.006401	0.054198	1e-06	0.055621	0.018849	0.029712	1e-06	0.044999	0.070043	0.048367	0.014091	0.049861	0.003292	0.030899
TBC1D21	ENSG00000167139.4	1e-06	0.026956	0.002908	0.028998	1e-06	0.033364	0.087184	0.06718	1e-06	0.045671	1e-06	0.022267	1e-06	0.04362	1e-06	0.033999	0.000798	0.023464	0.003279	0.030937
RIC8A	ENSG00000177963.8	1e-06	0.014272	0.016839	0.025985	0.000303	0.011297	0.020351	0.03475	0.020037	0.024399	0.006898	0.014149	1e-06	0.018625	0.018221	0.026487	1e-06	0.021897	0.003278	0.016919
UTP23	ENSG00000147679.7	1e-06	0.029285	0.015039	0.029975	0.026197	0.04552	1e-06	0.08121	1e-06	0.040388	1e-06	0.030883	0.057023	0.058413	0.007832	0.027816	0.026762	0.038231	0.003277	0.028414
OGFOD2	ENSG00000111325.12	0.047171	0.029576	1e-06	0.027237	0.000649	0.019542	0.097417	0.082065	1e-06	0.027922	0.026262	0.028152	0.05346	0.048075	0.058004	0.046157	1e-06	0.028296	0.00327	0.020602
CNBP	ENSG00000169714.12	0.015032	0.024352	0.007557	0.036885	0.029949	0.035163	0.060665	0.060818	0.062253	0.050929	0.053206	0.043171	1e-06	0.047475	0.008983	0.029615	0.062848	0.056149	0.003255	0.022416
C19orf44	ENSG00000105072.4	0.319374	0.059663	1e-06	0.046846	1e-06	0.036153	0.019371	0.061762	1e-06	0.049022	1e-06	0.036907	0.01925	0.044798	0.024408	0.040123	1e-06	0.040026	0.003255	0.024546
EMR2	ENSG00000127507.13	0.115134	0.049671	0.037142	0.045414	1e-06	0.054206	0.022804	0.059997	0.115556	0.07121	1e-06	0.046311	0.219671	0.088078	0.131112	0.070824	0.051423	0.055232	0.003252	0.039025
MUC15	ENSG00000169550.8	1e-06	0.024096	1e-06	0.043195	0.03308	0.040846	1e-06	0.068517	0.012303	0.0322	1e-06	0.031526	1e-06	0.055398	1e-06	0.028748	1e-06	0.041685	0.003248	0.028034
KAT8	ENSG00000103510.15	0.274332	0.066859	1e-06	0.027118	0.033336	0.035736	1e-06	0.049045	0.003682	0.027675	0.015829	0.025203	1e-06	0.046445	0.15034	0.070673	0.020312	0.030778	0.003245	0.021721
